productInventoryId	sourcingId	quantity	canceled
19	24366	6	
19	24572	7	
19	24641	7	
19	24647	7	
19	24688	4	
19	24754	5	
19	24755	5	
19	24788	5	
19	24814	4	
19	24884	6	
19	25089	4	
19	25116	5	
19	25147	6	
19	25171	6	
19	25204	6	
19	25232	5	
19	25252	7	
19	25319	4	
19	25342	10	
19	25448	7	
19	25558	8	
19	25603	10	
19	25617	7	
19	25632	7	
19	25716	10	
19	25742	3	
19	25865	4	
19	25866	2	
19	25868	9	
19	25950	3	
19	26016	7	
19	26139	2	
19	26141	7	
19	26146	8	
19	26166	7	
19	26234	6	
19	26268	8	
19	26416	9	
19	26508	8	
19	26607	9	
19	26632	3	
19	26726	3	
19	26798	2	
19	26832	2	
19	26843	8	
19	27008	10	
19	27094	6	
19	27095	6	
19	27130	1	
19	27195	1	
19	27205	2	
19	27276	3	
19	27286	9	
19	27332	7	
19	27451	3	
19	27515	5	
19	27590	3	
19	27634	5	
19	27793	6	
19	27894	6	
19	28004	8	
19	28338	3	
19	28386	1	
19	28460	7	
19	28501	4	
19	28511	7	
19	28691	3	
19	28728	6	
19	28822	4	
19	29018	3	
19	29022	9	
19	29161	5	
19	29208	4	
19	29289	9	
19	29302	8	
19	29303	1	
19	29326	6	
19	29357	9	
19	29394	5	
19	29442	6	
19	29527	2	
19	29610	8	
19	29658	5	
19	29759	7	
19	29876	6	
19	29881	9	
19	29934	5	
19	29936	2	
19	30173	6	
19	30176	2	
19	30295	2	
19	30363	1	
19	30410	5	
19	30429	5	
19	30484	9	
19	30550	1	
19	30587	2	
19	30593	4	
19	30827	4	
19	30866	2	
19	30867	6	
19	30896	8	
19	30985	4	
19	31051	2	
19	31054	9	
19	31055	2	
19	31093	8	
19	31165	10	
19	31184	7	
19	31260	3	
19	31285	4	
19	31293	2	
19	31320	7	
19	31353	8	
19	31383	5	
19	31476	2	
19	31597	3	
19	31878	8	
19	31879	6	
19	31955	8	
19	31974	10	
19	32101	5	
19	32162	5	
19	32298	1	
19	32478	2	
19	32507	3	
19	32539	9	
19	32601	3	
19	32603	8	
19	32641	5	
19	32784	4	
19	32847	4	
19	32936	9	
19	32941	5	
19	32962	10	
19	33017	5	
19	33088	10	
19	33089	9	
19	33118	8	
19	33137	7	
19	33146	9	
19	33243	5	
19	33311	3	
19	33352	6	
19	33448	4	
19	33553	6	
19	33573	2	
19	33579	7	
19	33580	3	
19	33798	5	
19	33811	5	
19	33865	9	
19	33971	3	
19	34075	6	
19	34124	5	
19	34139	9	
19	34265	2	
19	34303	6	
19	34400	8	
19	34423	3	
19	34431	1	
19	34497	5	
19	34589	8	
19	34618	6	
19	34637	6	
19	34718	8	
19	34775	3	
19	34794	4	
19	34826	7	
19	34858	10	
19	34926	9	
19	34960	3	
19	34986	4	
19	35135	4	
19	35193	4	
19	35314	7	
19	35390	5	
19	35422	8	
19	35674	10	
19	35700	5	
19	35759	10	
19	35762	8	
19	35852	9	
19	35939	1	
19	35979	2	
19	36059	4	
19	36075	4	
19	36101	9	
19	36115	6	
19	36151	3	
19	36200	2	
19	36242	8	
19	36286	2	
19	36350	6	
19	36367	7	
19	36381	2	
19	36445	1	
19	36499	4	
19	36601	7	
19	36787	8	
19	36916	2	
19	36952	8	
19	36957	4	
19	37010	3	
19	37032	9	
19	37106	7	
19	37116	2	
19	37249	5	
19	37379	9	
19	37558	2	
19	37794	3	
19	37864	2	
19	37875	10	
19	37932	9	
19	37997	3	
19	38065	8	
19	38098	7	
19	38112	10	
19	38116	10	
19	38286	7	
19	38317	6	
19	38427	6	
19	38433	9	
19	38477	9	
19	38590	3	
19	38610	10	
19	38668	2	
19	38755	7	
19	38779	10	
19	38787	9	
19	38817	8	
19	38885	7	
19	38891	9	
19	39076	8	
19	39124	10	
19	39313	6	
19	39414	6	
19	39477	1	
19	39597	8	
19	39602	8	
19	39727	6	
19	39729	1	
19	39740	9	
19	39807	6	
19	39823	1	
19	39892	8	
19	39998	6	
19	40094	8	
19	40145	5	
19	40186	3	
19	40193	6	
19	40241	1	
19	40355	3	
19	40366	6	
19	40376	6	
19	40405	7	
19	40468	3	
19	40481	7	
19	40521	3	
19	40587	9	
19	40810	2	
19	40859	4	
19	40949	4	
19	41077	8	
19	41096	2	
19	41147	10	
19	41236	4	
19	41412	1	
19	41498	5	
19	41546	3	
19	41592	1	
19	41626	7	
19	41710	5	
19	41928	7	
19	41929	5	
19	41959	2	
19	41982	3	
19	41996	10	
19	42016	4	
19	42035	9	
19	42039	2	
19	42094	4	
19	42110	6	
19	42133	3	
19	42135	6	
19	42150	10	
19	42179	5	
19	42193	5	
19	42260	4	
19	42279	6	
19	42534	9	
19	42619	5	
19	42769	1	
19	42933	5	
19	43025	8	
19	43130	4	
19	43142	9	
19	43188	4	
19	43199	2	
19	43224	7	
19	43269	7	
19	43284	4	
19	43391	8	
19	43395	6	
19	43396	2	
19	43478	2	
19	43587	9	
19	43774	8	
19	43814	3	
19	43839	7	
19	43891	8	
19	43896	8	
19	43970	1	
19	44113	7	
19	44227	5	
19	44267	4	
19	44426	8	
19	44512	7	
19	44676	4	
19	44706	2	
19	44791	7	
19	44881	8	
19	44884	7	
19	44971	10	
19	45184	7	
19	45207	4	
19	45211	5	
19	45278	6	
19	45311	3	
19	45312	4	
19	45371	4	
19	45374	6	
19	45380	8	
19	45385	8	
19	45394	3	
19	45477	3	
19	45570	2	
19	45580	8	
19	45590	10	
19	45645	2	
19	45751	7	
19	45811	8	
19	45832	5	
19	45838	4	
19	45861	3	
19	45862	4	
19	45866	5	
19	45997	3	
19	46004	2	
19	46123	6	
19	46125	6	
19	46146	6	
19	46332	9	
19	46463	6	
19	46618	4	
19	46716	5	
19	46980	9	
19	46981	4	
19	47154	6	
19	47202	5	
19	47253	10	
19	47334	3	
19	47362	6	
19	47485	9	
19	47677	5	
19	47701	6	
19	47812	8	
19	48022	8	
19	48049	4	
19	48108	4	
19	48134	4	
19	48140	2	
19	48142	8	
19	48171	2	
19	48294	8	
19	48660	4	
19	48868	4	
19	48887	2	
19	48951	4	
19	48989	8	
19	49022	4	
19	49054	2	
19	49213	2	
19	49230	10	
19	49240	4	
19	49429	5	
19	49466	5	
19	49516	3	
19	49571	9	
19	49667	3	
19	49674	10	
19	49760	7	
19	49773	2	
19	49828	6	
19	49830	7	
19	50092	3	
19	50250	1	
19	50275	3	
19	50320	4	
19	50359	6	
19	50409	2	
19	50438	6	
19	50500	8	
19	50598	3	
19	50725	8	
19	50746	4	
19	50852	1	
19	50877	8	
19	50916	7	
19	50993	7	
19	51132	7	
19	51185	6	
19	51206	8	
19	51217	4	
19	51218	7	
19	51219	3	
19	51230	6	
19	51351	9	
19	51416	5	
19	51513	3	
19	51721	2	
19	51755	7	
19	51819	7	
19	51905	3	
19	51978	5	
19	51990	9	
19	52106	1	
19	52199	4	
19	52223	6	
19	52248	4	
19	52281	10	
19	52386	10	
19	52503	7	
19	52532	9	
19	52594	3	
19	52647	4	
19	52670	6	
19	52689	9	
19	52774	2	
19	52793	6	
19	52840	8	
19	53030	6	
19	53058	3	
19	53092	2	
19	53136	7	
19	53142	1	
19	53170	2	
19	53202	4	
19	53203	7	
19	53277	7	
19	53278	8	
19	53294	7	
19	53430	7	
19	53568	5	
19	53636	1	
19	53841	5	
19	53856	3	
19	53867	7	
19	53903	2	
19	53924	1	
19	54094	3	
19	54383	2	
19	54422	3	
19	54448	7	
19	54479	6	
19	54539	10	
19	54619	3	
19	54657	9	
19	54807	3	
19	54844	8	
19	55122	3	
19	55132	5	
19	55168	6	
19	55395	2	
19	55524	8	
19	55753	7	
19	55773	8	
19	55798	7	
19	55865	6	
19	55972	5	
19	56222	2	
19	56268	3	
19	56281	1	
19	56330	10	
19	56462	1	
19	56498	5	
19	56500	9	
19	56530	10	
19	56541	10	
19	56662	8	
19	56811	2	
19	56824	3	
19	56901	5	
19	57105	8	
19	57115	4	
19	57128	7	
19	57129	6	
19	57142	1	
19	57188	2	
19	57372	4	
19	57381	8	
19	57382	9	
19	57444	3	
19	57685	5	
19	57786	2	
19	57820	9	
19	57839	8	
19	57840	9	
19	57907	5	
19	57926	7	
19	58086	3	
19	58165	3	
19	58199	6	
19	58218	3	
19	58279	5	
19	58306	4	
19	58316	7	
19	58384	4	
19	58392	9	
19	58403	9	
19	58460	3	
19	58567	8	
19	58766	1	
19	58778	6	
19	58799	7	
19	58848	3	
19	58849	3	
19	58850	5	
19	58996	4	
19	59062	8	
19	59087	1	
19	59190	5	
19	59209	8	
19	59447	7	
19	59486	2	
19	59487	3	
19	59540	3	
19	59549	3	
19	59555	1	
19	59559	5	
19	59669	5	
19	59708	9	
19	59709	2	
19	59712	10	
19	59728	6	
19	59729	4	
19	59751	5	
19	59818	6	
19	60069	3	
19	60097	2	
19	60118	3	
19	60136	3	
19	60211	5	
19	60270	2	
19	60303	3	
19	60306	6	
19	60323	5	
19	60391	1	
19	60454	6	
19	60476	2	
19	60558	4	
19	60597	5	
19	60728	3	
19	60786	7	
19	60790	5	
19	60908	2	
19	61083	1	
19	61258	9	
19	61288	7	
19	61308	5	
19	61381	7	
19	61387	4	
19	61551	3	
19	61585	9	
19	61588	3	
19	61594	4	
19	61654	7	
19	61733	8	
19	61742	5	
19	61785	7	
19	61829	5	
19	61862	7	
19	61932	8	
19	62100	4	
19	62106	6	
19	62144	9	
19	62323	10	
19	62347	7	
19	62361	5	
19	62407	9	
19	62498	7	
19	62506	6	
19	62571	4	
19	62596	2	
19	62636	7	
19	62639	1	
19	62706	9	
19	62767	8	
19	62787	4	
19	62913	8	
19	63122	5	
19	63172	5	
19	63222	9	
19	63321	10	
19	63351	9	
19	63391	6	
19	63416	10	
19	63501	2	
19	63571	5	
19	63587	4	
19	63608	2	
19	63611	2	
19	63614	6	
19	63672	8	
19	63823	7	
19	63917	4	
19	63939	10	
19	63986	9	
19	64065	9	
19	64148	9	
19	64191	4	
19	64239	6	
19	64313	9	
19	64352	7	
19	64396	2	
19	64429	4	
19	64466	7	
19	64482	2	
19	64496	7	
19	64506	6	
19	64553	2	
19	64605	10	
19	64631	7	
19	64748	2	
19	64897	9	
19	64914	2	
19	64971	9	
19	65120	1	
19	65143	1	
19	65259	10	
19	65313	6	
19	65320	3	
19	65321	7	
19	65338	4	
19	65385	2	
19	65409	7	
19	65411	3	
19	65533	3	
19	65597	8	
19	65661	4	
19	65689	1	
19	65697	8	
19	65770	7	
19	65821	7	
19	65834	5	
19	65862	7	
19	65984	1	
19	66031	1	
19	66086	4	
19	66090	7	
19	66149	7	
19	66213	5	
19	66249	2	
19	66343	3	
19	66361	5	
19	66470	5	
19	66495	9	
19	66639	4	
19	66689	4	
19	66706	8	
19	66739	10	
19	66871	9	
19	66950	6	
19	66998	2	
19	67037	4	
19	67153	10	
19	67319	4	
19	67332	8	
19	67357	4	
19	67362	1	
19	67438	3	
19	67512	6	
19	67544	5	
19	67602	8	
19	67659	8	
19	67679	4	
19	67718	8	
19	67769	9	
19	67825	7	
19	67992	5	
19	68093	6	
19	68170	5	
19	68262	10	
19	68315	9	
19	68340	4	
19	68347	4	
19	68402	4	
19	68540	7	
19	68825	6	
19	68906	7	
19	68987	8	
19	69023	8	
19	69027	6	
19	69122	10	
19	69271	9	
19	69313	9	
19	69365	3	
19	69411	6	
19	69427	5	
19	69433	1	
19	69496	9	
19	69501	8	
19	69631	4	
19	69632	10	
19	69668	1	
19	69690	2	
19	69850	7	
19	69934	10	
19	69946	9	
19	70012	2	
19	70064	2	
19	70101	3	
19	70131	4	
19	70158	2	
19	70176	3	
19	70442	4	
19	70475	3	
19	70632	2	
19	70796	5	
19	70836	8	
19	70911	9	
19	70964	6	
19	70998	3	
19	71047	5	
19	71112	2	
19	71232	4	
19	71279	5	
19	71303	3	
19	71506	10	
19	71521	5	
19	71526	7	
19	71586	4	
19	71587	7	
19	71657	4	
19	71696	2	
19	71703	9	
19	71707	9	
19	71914	6	
19	71933	8	
19	71940	8	
19	71970	7	
19	72080	9	
19	72099	7	
19	72262	4	
19	72308	4	
19	72488	3	
19	72551	9	
19	72569	7	
19	72607	1	
19	72621	2	
19	72671	5	
19	72809	2	
19	72836	8	
19	72849	10	
19	72853	6	
19	72951	2	
19	72969	8	
19	73000	1	
19	73078	4	
19	73101	7	
19	73127	9	
19	73170	6	
19	73197	8	
19	73234	7	
19	73242	5	
19	73318	4	
19	73342	1	
19	73354	5	
19	73356	1	
19	73411	7	
19	73501	3	
19	73694	5	
19	73699	3	
19	73732	8	
19	73733	4	
19	73742	4	
19	73758	6	
19	73804	5	
19	73998	7	
19	74038	6	
19	74083	4	
19	74166	4	
19	74171	10	
19	74192	5	
19	74266	3	
19	74282	9	
19	74295	10	
19	74381	9	
19	74481	2	
19	74482	5	
19	74538	6	
19	74646	7	
19	74664	8	
19	74724	7	
19	74843	8	
19	74866	7	
19	74917	5	
19	74931	10	
19	74953	4	
19	75005	7	
19	75217	6	
19	75379	6	
19	75382	4	
19	75424	2	
19	75558	4	
19	75582	9	
19	75618	3	
19	75633	7	
19	75678	9	
19	75681	8	
19	75818	8	
19	75900	5	
19	75978	7	
19	75992	5	
19	76012	9	
19	76055	7	
19	76244	4	
19	76410	1	
19	76443	8	
19	76594	10	
19	76607	6	
19	76891	7	
19	76934	9	
19	76954	8	
19	77009	6	
19	77010	3	
19	77104	10	
19	77122	8	
19	77141	10	
19	77143	5	
19	77165	6	
19	77343	5	
19	77420	10	
19	77458	5	
19	77459	3	
19	77634	5	
19	77664	3	
19	77778	7	
19	77825	2	
19	77852	10	
19	77854	3	
19	78025	2	
19	78042	6	
19	78117	3	
19	78192	2	
19	78535	2	
19	78678	3	
19	78810	8	
19	79008	3	
19	79153	3	
19	79158	4	
19	79399	6	
19	79406	5	
19	79411	7	
19	79424	3	
19	79639	8	
19	79646	5	
19	79650	1	
19	79707	2	
19	79712	7	
19	79777	1	
19	79796	9	
19	79850	2	
19	79854	9	
19	79903	2	
19	80017	2	
19	80125	6	
19	80215	2	
19	80230	5	
19	80278	6	
19	80338	5	
19	80453	7	
19	80636	8	
19	80653	8	
19	80721	5	
19	80885	2	
19	80960	10	
19	80970	4	
19	81094	2	
19	81236	4	
19	81295	3	
19	81337	10	
19	81457	8	
19	81510	8	
19	81527	2	
19	81528	5	
19	81584	6	
19	81631	6	
19	81764	6	
19	81802	10	
19	81825	1	
19	81882	6	
19	81888	1	
19	81897	2	
19	82036	6	
19	82061	9	
19	82118	9	
19	82120	10	
19	82188	3	
19	82221	9	
19	82348	5	
19	82391	2	
19	82408	1	
19	82481	7	
19	82604	1	
19	82618	3	
19	82652	9	
19	82819	3	
19	82900	4	
19	83195	2	
19	83424	9	
19	83506	7	
19	83518	3	
19	83573	7	
19	83609	3	
19	83615	9	
19	83737	3	
19	83827	8	
19	83832	6	
19	83888	6	
19	83933	3	
19	83963	3	
19	83984	6	
19	83985	8	
19	84116	4	
19	84134	2	
19	84255	2	
19	84283	7	
19	84299	4	
19	84417	8	
19	84449	3	
19	84558	7	
19	84588	2	
19	84620	2	
19	84637	5	
19	84742	4	
19	84749	8	
19	84768	4	
19	84810	9	
19	84838	2	
19	84895	7	
19	84950	4	
19	84951	3	
19	85045	9	
19	85076	5	
19	85107	5	
19	85243	6	
19	85265	9	
19	85287	7	
19	85315	2	
19	85366	1	
19	85404	2	
19	85417	6	
19	85545	6	
19	85581	5	
19	85621	2	
19	85771	8	
19	85822	6	
19	85866	5	
19	85941	2	
19	86023	3	
19	86051	4	
19	86089	4	
19	86112	7	
19	86135	2	
19	86166	3	
19	86202	10	
19	86206	5	
19	86230	8	
19	86246	8	
19	86270	6	
19	86279	7	
19	86461	8	
19	86477	8	
19	86491	6	
19	86543	5	
19	86604	8	
19	86637	2	
19	86725	8	
19	86747	4	
19	86798	8	
19	86851	5	
19	86937	8	
19	86955	8	
19	86992	8	
19	87054	9	
19	87091	2	
19	87100	3	
19	87136	4	
19	87203	5	
19	87206	2	
19	87386	4	
19	87414	3	
19	87582	9	
19	87591	3	
19	87659	9	
19	87786	2	
19	88019	7	
19	88165	4	
19	88349	5	
19	88414	8	
19	88426	7	
19	88459	8	
19	88464	4	
19	88499	4	
19	88574	8	
19	88662	6	
19	88820	10	
19	88843	2	
19	88885	3	
19	89047	8	
19	89100	3	
19	89161	2	
19	89181	3	
19	89183	1	
19	89221	3	
19	89266	2	
19	89269	3	
19	89270	8	
19	89448	1	
19	89509	9	
19	89571	3	
19	89664	1	
19	89687	5	
19	89697	3	
19	89712	9	
19	89718	3	
19	89763	2	
19	89775	5	
19	89831	3	
19	89863	9	
19	89938	2	
19	89955	9	
19	90203	5	
19	90214	6	
19	90264	2	
19	90272	2	
19	90336	8	
19	90382	9	
19	90444	2	
19	90479	10	
19	90542	9	
19	90928	3	
19	90934	3	
19	91054	6	
19	91233	3	
19	91357	4	
19	91359	2	
19	91374	3	
19	91383	10	
19	91388	6	
19	91390	10	
19	91538	5	
19	91740	3	
19	91794	9	
19	91909	2	
19	91970	7	
19	92076	9	
19	92158	1	
19	92240	8	
19	92396	5	
19	92435	5	
19	92513	7	
19	92531	9	
19	92539	8	
19	92646	6	
19	92672	6	
19	92747	9	
19	92821	8	
19	92844	8	
19	92862	7	
19	92950	4	
19	93049	8	
19	93063	4	
19	93109	4	
19	93129	4	
19	93148	6	
19	93226	10	
19	93339	4	
19	93494	3	
19	93608	2	
19	93773	1	
19	93779	6	
19	93999	2	
19	94042	7	
19	94082	8	
19	94096	3	
19	94127	7	
19	94254	7	
19	94407	6	
19	94427	4	
19	94485	5	
19	94508	8	
19	94682	4	
19	94821	10	
19	94833	8	
19	94881	3	
19	94911	2	
19	94980	7	
19	95117	6	
19	95119	9	
19	95124	10	
19	95136	7	
19	95178	9	
19	95286	2	
19	95339	9	
19	95340	6	
19	95509	7	
19	95734	2	
19	95735	6	
19	95775	8	
19	95801	8	
19	95886	7	
19	95958	6	
19	96116	2	
19	96143	9	
19	96230	5	
19	96264	5	
19	96317	1	
19	96335	10	
19	96371	1	
19	96436	2	
19	96506	7	
19	96567	8	
19	96589	1	
19	96601	6	
19	96605	2	
19	96851	8	
19	96874	2	
19	96978	5	
19	97088	3	
19	97111	6	
19	97243	8	
19	97623	6	
19	97703	2	
19	97752	2	
19	97872	3	
19	97933	10	
19	98074	7	
19	98102	9	
19	98172	6	
19	98315	7	
19	98376	8	
19	98394	2	
19	98488	5	
19	98573	2	
19	98622	4	
19	98681	2	
19	98850	5	
19	99140	3	
19	99173	4	
19	99291	3	
19	99302	4	
19	99386	7	
19	99473	5	
19	99479	1	
19	99543	6	
19	99586	7	
19	99594	1	
19	99639	2	
19	99748	5	
19	99753	8	
19	99834	8	
19	100055	8	
19	100118	6	
19	100126	6	
19	100256	7	
19	100292	5	
19	100404	4	
19	100407	3	
19	100412	4	
19	100605	7	
19	100636	2	
19	100637	8	
19	100704	6	
19	100720	9	
19	100805	1	
19	101091	7	
19	101106	8	
19	101180	2	
19	101216	5	
19	101221	8	
19	101292	7	
19	101311	2	
19	101367	5	
19	101393	6	
19	101434	4	
19	101450	3	
19	101474	5	
19	101644	4	
19	101672	7	
19	101673	7	
19	101743	4	
19	101770	5	
19	101778	8	
19	101890	8	
19	101904	10	
19	101909	3	
19	101917	8	
19	101939	7	
19	101957	3	
19	102028	5	
19	102056	9	
19	102113	7	
19	102143	8	
19	102145	7	
19	102188	7	
19	102323	9	
19	102364	9	
19	102402	6	
19	102410	7	
19	102415	6	
19	102484	4	
19	102519	8	
19	102598	5	
19	102603	3	
19	102604	10	
19	102791	9	
19	102844	6	
19	103007	4	
19	103087	1	
19	103097	7	
19	103136	7	
19	103305	5	
19	103396	6	
19	103505	4	
19	103522	9	
19	103546	9	
19	103600	6	
19	103687	2	
19	103760	9	
19	103875	10	
19	103942	9	
19	104068	1	
19	104107	6	
19	104113	2	
19	104188	8	
19	104212	9	
19	104331	3	
19	104402	2	
19	104569	4	
19	104696	6	
19	104717	2	
19	104731	5	
19	104742	4	
19	104754	5	
19	104756	2	
19	104757	1	
19	104796	4	
19	104857	2	
19	104886	1	
19	104897	4	
19	104898	6	
19	104955	5	
19	105018	7	
19	105025	7	
19	105113	8	
19	105175	3	
19	105194	4	
19	105201	8	
19	105270	6	
19	105438	8	
19	105455	2	
19	105461	3	
19	105469	7	
19	105563	6	
19	105641	7	
19	105645	8	
19	105663	8	
19	105711	1	
19	105740	6	
19	105741	6	
19	105778	6	
19	105960	9	
19	106005	2	
19	106023	7	
19	106144	4	
19	106155	1	
19	106199	2	
19	106208	10	
19	106253	3	
19	106289	2	
19	106294	4	
19	106334	2	
19	106359	10	
19	106361	6	
19	106375	2	
19	106416	2	
19	106521	1	
19	106553	6	
19	106580	2	
19	106684	10	
19	106698	6	
19	106748	9	
19	106766	4	
19	106827	8	
19	106865	7	
19	106981	1	
19	107002	3	
19	107016	6	
19	107097	3	
19	107143	4	
19	107163	6	
19	107309	2	
19	107448	8	
19	107454	1	
19	107491	2	
19	107519	10	
19	107676	10	
19	107723	7	
19	107733	5	
19	107734	5	
19	107737	9	
19	107738	5	
19	107749	7	
19	107755	9	
19	107787	6	
19	107839	3	
19	107874	5	
19	107933	8	
19	107981	8	
19	108041	4	
19	108178	3	
19	108199	5	
19	108245	1	
19	108277	6	
19	108373	1	
19	108377	8	
19	108385	1	
19	108437	3	
19	108487	6	
19	108489	4	
19	108493	9	
19	108531	2	
19	108593	4	
19	108636	5	
19	108705	2	
19	108839	8	
19	108863	5	
19	109014	9	
19	109035	6	
19	109048	1	
19	109179	6	
19	109303	6	
19	109305	9	
19	109376	5	
19	109388	5	
19	109533	5	
19	109566	4	
19	109585	5	
19	109621	9	
19	109764	10	
19	109775	4	
19	109816	9	
19	109861	1	
19	109891	8	
19	109902	5	
19	109918	5	
19	110037	7	
19	110045	8	
19	110090	7	
19	110205	4	
19	110311	2	
19	110535	3	
19	110632	9	
19	110764	6	
19	110777	5	
19	110787	3	
19	110803	2	
19	110806	9	
19	110808	1	
19	110850	7	
19	110860	1	
19	110917	2	
19	110962	7	
19	110982	6	
19	110993	4	
19	111046	5	
19	111082	6	
19	111106	5	
19	111112	8	
19	111313	5	
19	111419	2	
19	111421	5	
19	111567	10	
19	111621	4	
19	111754	5	
19	111759	9	
19	111864	3	
19	111910	6	
19	111923	10	
19	111930	4	
19	111934	1	
19	112011	2	
19	112056	7	
19	112095	7	
19	112166	1	
19	112369	3	
19	112380	4	
19	112421	2	
19	112507	3	
19	112523	3	
19	112538	2	
19	112579	4	
19	112629	1	
19	112643	9	
19	112692	8	
19	113070	7	
19	113208	5	
19	113297	4	
19	113302	10	
19	113380	2	
19	113450	8	
19	113465	4	
20	3	8	
20	48	3	
20	174	4	
20	224	6	
20	230	9	
20	239	5	
20	246	3	
20	257	7	
20	357	1	
20	411	3	
20	1096	9	
20	1128	3	
20	1147	1	
20	1207	5	
20	1237	6	
20	1325	9	
20	1326	9	
20	1372	2	
20	1430	5	
20	1539	7	
20	1665	7	
20	1813	6	
20	2098	5	
20	2136	5	
20	2138	8	
20	2149	5	
20	2153	9	
20	2191	10	
20	2207	7	
20	2313	2	
20	2339	3	
20	2386	2	
20	2475	3	
20	2576	3	
20	2580	8	
20	2595	9	
20	2634	5	
20	2883	3	
20	2912	7	
20	2978	3	
20	2980	8	
20	3037	1	
20	3047	10	
20	3064	2	
20	3179	3	
20	3184	3	
20	3219	4	
20	3252	4	
20	3294	5	
20	3299	8	
20	3366	10	
20	3382	7	
20	3387	5	
20	3390	10	
20	3500	7	
20	3511	2	
20	3654	1	
20	3743	2	
20	3808	6	
20	3837	7	
20	3840	10	
20	3841	5	
20	4034	2	
20	4137	6	
20	4180	4	
20	4230	9	
20	4316	1	
20	4334	7	
20	4396	5	
20	4473	6	
20	4503	2	
20	4546	4	
20	4641	7	
20	4676	6	
20	4677	3	
20	4680	7	
20	4740	6	
20	4933	1	
20	4939	10	
20	4948	5	
20	5004	8	
20	5049	8	
20	5263	5	
20	5307	3	
20	5380	8	
20	5410	9	
20	5419	2	
20	5523	4	
20	5524	4	
20	5573	9	
20	5602	9	
20	5615	7	
20	5633	10	
20	5792	8	
20	6099	2	
20	6192	8	
20	6215	5	
20	6230	9	
20	6280	3	
20	6344	7	
20	6386	6	
20	6422	2	
20	6546	1	
20	6676	8	
20	6761	8	
20	6771	4	
20	6970	7	
20	7038	5	
20	7084	4	
20	7120	10	
20	7139	4	
20	7281	3	
20	7303	3	
20	7335	6	
20	7339	10	
20	7344	1	
20	7396	8	
20	7664	8	
20	7726	5	
20	8102	4	
20	8155	4	
20	8195	8	
20	8302	9	
20	8443	4	
20	8444	5	
20	8521	3	
20	8666	7	
20	8689	2	
20	8695	6	
20	8727	5	
20	8815	3	
20	8842	7	
20	8849	8	
20	8860	6	
20	9021	8	
20	9028	9	
20	9083	7	
20	9095	9	
20	9173	1	
20	9344	5	
20	9368	3	
20	9407	8	
20	9431	9	
20	9554	5	
20	9764	8	
20	9907	5	
20	9928	8	
20	9948	2	
20	9951	5	
20	10056	6	
20	10066	8	
20	10080	5	
20	10081	5	
20	10212	8	
20	10236	6	
20	10239	6	
20	10241	4	
20	10275	6	
20	10276	8	
20	10347	7	
20	10354	1	
20	10360	7	
20	10447	3	
20	10460	4	
20	10535	9	
20	10539	7	
20	10541	3	
20	10546	10	
20	10547	10	
20	10571	9	
20	10678	7	
20	10711	9	
20	10720	6	
20	10737	9	
20	10831	7	
20	10902	6	
20	10971	3	
20	10972	4	
20	11014	5	
20	11069	4	
20	11175	2	
20	11234	5	
20	11286	10	
20	11303	5	
20	11329	7	
20	11336	9	
20	11524	5	
20	11549	10	
20	11607	4	
20	11635	7	
20	11683	7	
20	11695	6	
20	11744	10	
20	11771	7	
20	11907	8	
20	11919	4	
20	12339	1	
20	12449	8	
20	12454	6	
20	12567	6	
20	12576	8	
20	12656	10	
20	12677	7	
20	12712	2	
20	12723	9	
20	12727	5	
20	12746	4	
20	12763	8	
20	12811	4	
20	12815	3	
20	12850	9	
20	12871	10	
20	12926	5	
20	13103	9	
20	13158	10	
20	13159	6	
20	13343	6	
20	13389	4	
20	13458	5	
20	13494	4	
20	13504	1	
20	13645	9	
20	13711	8	
20	13725	3	
20	13780	4	
20	13804	5	
20	13945	4	
20	13956	10	
20	13966	5	
20	14060	4	
20	14069	2	
20	14070	5	
20	14206	3	
20	14240	4	
20	14276	9	
20	14297	4	
20	14622	8	
20	14683	4	
20	14838	3	
20	14843	7	
20	15111	7	
20	15210	4	
20	15404	8	
20	15428	6	
20	15440	3	
20	15504	9	
20	15506	3	
20	15532	1	
20	15597	6	
20	15628	5	
20	15710	4	
20	15763	4	
20	15793	7	
20	15794	8	
20	15876	3	
20	15967	7	
20	16105	9	
20	16112	1	
20	16114	1	
20	16249	5	
20	16280	8	
20	16322	3	
20	16452	4	
20	16547	3	
20	16556	10	
20	16613	4	
20	16689	6	
20	16737	4	
20	16881	6	
20	16896	2	
20	16968	2	
20	16973	4	
20	17017	1	
20	17040	10	
20	17187	8	
20	17290	3	
20	17389	5	
20	17390	4	
20	17432	4	
20	17464	7	
20	17551	4	
20	17648	2	
20	17677	3	
20	17763	7	
20	17953	6	
20	17967	5	
20	17978	4	
20	18042	7	
20	18051	8	
20	18082	10	
20	18145	3	
20	18216	3	
20	18236	6	
20	18247	2	
20	18327	9	
20	18389	8	
20	18425	4	
20	18464	4	
20	18495	9	
20	18550	2	
20	18607	3	
20	18721	3	
20	18751	6	
20	18808	4	
20	18902	4	
20	19033	2	
20	19053	7	
20	19068	8	
20	19097	2	
20	19134	5	
20	19173	2	
20	19232	10	
20	19233	10	
20	19492	6	
20	19512	3	
20	19590	2	
20	19877	9	
20	19888	2	
20	19905	5	
20	19927	7	
20	19998	6	
20	20008	4	
20	20016	4	
20	20026	8	
